jvm_short,jvm_descr,jvm_major_version,gc_descr,gc_short,framework,memflag,compl_req,failed_req,req_per_sec,time_per_req_avg,cpus,concurrency,duration
openjdk_11_04,OpenJDK 11,11,Concurrent Mark Sweep,CMS,Open Liberty,-Xmx128m -Xms128m,23918,0,2391.76,0.418,4,4,10
openjdk_11_04,OpenJDK 11,11,Concurrent Mark Sweep,CMS,Spring Boot WebFlux,-Xmx128m -Xms128m,31671,0,3166.31,0.316,1,1,10
openjdk_11_04,OpenJDK 11,11,Concurrent Mark Sweep,CMS,Spring Boot WebFlux,-Xmx128m -Xms128m,37019,0,3701.85,0.270,1,4,10
openjdk_11_04,OpenJDK 11,11,Concurrent Mark Sweep,CMS,Spring Boot WebFlux,-Xmx128m -Xms128m,32214,0,3221.36,0.310,4,1,10
openjdk_11_04,OpenJDK 11,11,Concurrent Mark Sweep,CMS,Spring Boot WebFlux,-Xmx128m -Xms128m,36741,0,3674.10,0.272,4,4,10
openjdk_11_04,OpenJDK 11,11,Concurrent Mark Sweep,CMS,No framework,-Xmx128m -Xms128m,108964,0,10896.38,0.092,1,1,10
openjdk_11_04,OpenJDK 11,11,Concurrent Mark Sweep,CMS,No framework,-Xmx128m -Xms128m,179358,0,17935.76,0.056,1,4,10
openjdk_11_04,OpenJDK 11,11,Concurrent Mark Sweep,CMS,No framework,-Xmx128m -Xms128m,100284,0,10028.39,0.100,4,1,10
openjdk_11_04,OpenJDK 11,11,Concurrent Mark Sweep,CMS,No framework,-Xmx128m -Xms128m,149038,0,14903.79,0.067,4,4,10
openjdk_11_04,OpenJDK 11,11,Concurrent Mark Sweep,CMS,Vert.x,-Xmx128m -Xms128m,86284,0,8628.38,0.116,1,1,10
openjdk_11_04,OpenJDK 11,11,Concurrent Mark Sweep,CMS,Vert.x,-Xmx128m -Xms128m,126692,0,12669.19,0.079,1,4,10
openjdk_11_04,OpenJDK 11,11,Concurrent Mark Sweep,CMS,Vert.x,-Xmx128m -Xms128m,82500,0,8249.97,0.121,4,1,10
openjdk_11_04,OpenJDK 11,11,Concurrent Mark Sweep,CMS,Vert.x,-Xmx128m -Xms128m,124903,0,12490.27,0.080,4,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Akka,-Xmx512m -Xms512m,9092,0,909.18,1.100,1,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Akka,-Xmx512m -Xms512m,8820,0,881.96,1.134,1,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Akka,-Xmx512m -Xms512m,8890,0,888.95,1.125,4,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Akka,-Xmx512m -Xms512m,9363,0,936.15,1.068,4,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Quarkus,-Xmx512m -Xms512m,40518,0,4048.77,0.247,1,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Quarkus,-Xmx512m -Xms512m,56011,0,5601.10,0.179,1,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Quarkus,-Xmx512m -Xms512m,44714,0,4471.38,0.224,4,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Quarkus,-Xmx512m -Xms512m,54682,0,5468.17,0.183,4,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Helidon SE,-Xmx512m -Xms512m,36004,0,3600.38,0.278,1,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Helidon SE,-Xmx512m -Xms512m,40005,0,4000.48,0.250,1,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Helidon SE,-Xmx512m -Xms512m,34964,0,3495.69,0.286,4,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Helidon SE,-Xmx512m -Xms512m,41021,0,4101.98,0.244,4,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Spring Boot,-Xmx512m -Xms512m,16882,0,1688.20,0.592,1,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Spring Boot,-Xmx512m -Xms512m,18466,0,1846.58,0.542,1,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Spring Boot,-Xmx512m -Xms512m,17567,0,1756.67,0.569,4,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Spring Boot,-Xmx512m -Xms512m,18716,0,1869.94,0.535,4,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Micronaut,-Xmx512m -Xms512m,31366,0,3133.42,0.319,1,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Micronaut,-Xmx512m -Xms512m,37127,0,3712.70,0.269,1,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Micronaut,-Xmx512m -Xms512m,33090,0,3308.98,0.302,4,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Micronaut,-Xmx512m -Xms512m,37185,0,3718.46,0.269,4,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx512m -Xms512m,21399,0,2139.86,0.467,1,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx512m -Xms512m,18128,0,1811.21,0.552,1,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx512m -Xms512m,19188,0,1918.80,0.521,4,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx512m -Xms512m,17343,0,1733.68,0.577,4,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx512m -Xms512m,29187,0,2918.22,0.343,1,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx512m -Xms512m,31827,0,3182.70,0.314,1,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx512m -Xms512m,31141,0,3114.10,0.321,4,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx512m -Xms512m,32138,0,3211.78,0.311,4,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,No framework,-Xmx512m -Xms512m,90331,0,9033.07,0.111,1,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,No framework,-Xmx512m -Xms512m,161598,0,16159.77,0.062,1,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,No framework,-Xmx512m -Xms512m,87441,0,8744.06,0.114,4,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,No framework,-Xmx512m -Xms512m,147472,0,14747.15,0.068,4,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Vert.x,-Xmx512m -Xms512m,63997,0,6399.68,0.156,1,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Vert.x,-Xmx512m -Xms512m,77726,0,7772.59,0.129,1,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Vert.x,-Xmx512m -Xms512m,69693,0,6969.27,0.143,4,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Vert.x,-Xmx512m -Xms512m,81786,0,8178.59,0.122,4,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Akka,-Xmx128m -Xms128m,7747,0,773.82,1.292,1,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Akka,-Xmx128m -Xms128m,7896,0,787.43,1.270,1,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Akka,-Xmx128m -Xms128m,7861,0,786.08,1.272,4,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Akka,-Xmx128m -Xms128m,7938,0,793.78,1.260,4,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Quarkus,-Xmx128m -Xms128m,41843,0,4180.33,0.239,1,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Quarkus,-Xmx128m -Xms128m,50847,0,5080.61,0.197,1,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Quarkus,-Xmx128m -Xms128m,40749,0,4074.56,0.245,4,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Quarkus,-Xmx128m -Xms128m,50034,0,5001.63,0.200,4,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Helidon SE,-Xmx128m -Xms128m,35459,0,3545.89,0.282,1,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Helidon SE,-Xmx128m -Xms128m,38430,0,3840.87,0.260,1,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Helidon SE,-Xmx128m -Xms128m,34752,0,3474.51,0.288,4,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Helidon SE,-Xmx128m -Xms128m,37268,0,3726.61,0.268,4,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Spring Boot,-Xmx128m -Xms128m,15569,0,1546.51,0.647,1,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Spring Boot,-Xmx128m -Xms128m,18552,0,1855.20,0.539,1,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Spring Boot,-Xmx128m -Xms128m,15392,0,1539.06,0.650,4,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Spring Boot,-Xmx128m -Xms128m,18703,0,1870.27,0.535,4,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Micronaut,-Xmx128m -Xms128m,26376,0,2635.57,0.379,1,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Micronaut,-Xmx128m -Xms128m,28408,0,2839.92,0.352,1,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Micronaut,-Xmx128m -Xms128m,26141,0,2613.38,0.383,4,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Micronaut,-Xmx128m -Xms128m,26961,0,2693.71,0.371,4,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx128m -Xms128m,10612,0,1055.46,0.947,1,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx128m -Xms128m,8831,0,881.29,1.135,1,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx128m -Xms128m,10967,0,1096.68,0.912,4,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx128m -Xms128m,8214,0,818.59,1.222,4,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx128m -Xms128m,22298,0,2228.53,0.449,1,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx128m -Xms128m,25163,0,2516.27,0.397,1,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx128m -Xms128m,23054,0,2303.94,0.434,4,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx128m -Xms128m,24990,0,2498.98,0.400,4,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,No framework,-Xmx128m -Xms128m,84814,0,8479.93,0.118,1,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,No framework,-Xmx128m -Xms128m,116245,0,11624.25,0.086,1,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,No framework,-Xmx128m -Xms128m,81036,0,8101.70,0.123,4,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,No framework,-Xmx128m -Xms128m,121236,0,12122.56,0.082,4,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Vert.x,-Xmx128m -Xms128m,64544,0,6450.01,0.155,1,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Vert.x,-Xmx128m -Xms128m,68480,0,6846.26,0.146,1,4,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Vert.x,-Xmx128m -Xms128m,61030,0,6101.50,0.164,4,1,10
openjdk_11_04,OpenJDK 11,11,Z Garbage Collector,ZGC,Vert.x,-Xmx128m -Xms128m,79877,0,7981.56,0.125,4,4,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Akka,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,1,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Akka,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,4,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Akka,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,1,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Akka,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,4,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Quarkus,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,1,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Quarkus,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,4,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Quarkus,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,1,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Quarkus,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,4,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Helidon SE,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,1,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Helidon SE,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,4,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Helidon SE,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,1,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Helidon SE,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,4,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Spring Boot,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,1,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Spring Boot,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,4,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Spring Boot,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,1,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Spring Boot,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,4,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Micronaut,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,1,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Micronaut,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,4,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Micronaut,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,1,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Micronaut,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,4,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Open Liberty,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,1,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Open Liberty,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,4,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Open Liberty,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,1,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Open Liberty,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,4,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Spring Boot WebFlux,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,1,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Spring Boot WebFlux,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,4,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Spring Boot WebFlux,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,1,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Spring Boot WebFlux,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,4,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,No framework,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,1,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,No framework,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,4,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,No framework,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,1,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,No framework,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,4,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Vert.x,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,1,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Vert.x,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,4,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Vert.x,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,1,10
zing_8_1908,Zing 8,8,Continuously Concurrent Compacting Collector,C4,Vert.x,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,4,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Akka,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,1,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Akka,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,4,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Akka,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,1,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Akka,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,4,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Quarkus,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,1,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Quarkus,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,4,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Quarkus,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,1,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Quarkus,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,4,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Helidon SE,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,1,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Helidon SE,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,4,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Helidon SE,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,1,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Helidon SE,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,4,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Spring Boot,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,1,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Spring Boot,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,4,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Spring Boot,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,1,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Spring Boot,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,4,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Micronaut,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,1,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Micronaut,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,4,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Micronaut,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,1,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Micronaut,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,4,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Open Liberty,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,1,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Open Liberty,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,4,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Open Liberty,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,1,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Open Liberty,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,4,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Spring Boot WebFlux,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,1,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Spring Boot WebFlux,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,4,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Spring Boot WebFlux,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,1,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Spring Boot WebFlux,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,4,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,No framework,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,1,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,No framework,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,4,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,No framework,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,1,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,No framework,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,4,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Vert.x,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,1,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Vert.x,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,4,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Vert.x,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,1,10
zing_11_1908,Zing 11,11,Continuously Concurrent Compacting Collector,C4,Vert.x,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,4,10
graalvm_8_19201,GraalVM 8,8,G1GC,G1GC,Akka,-Xmx512m -Xms512m,7050,0,705.00,1.418,1,1,10
graalvm_8_19201,GraalVM 8,8,G1GC,G1GC,Akka,-Xmx512m -Xms512m,6973,0,697.30,1.434,1,4,10
graalvm_8_19201,GraalVM 8,8,G1GC,G1GC,Akka,-Xmx512m -Xms512m,7017,0,701.68,1.425,4,1,10
graalvm_8_19201,GraalVM 8,8,G1GC,G1GC,Akka,-Xmx512m -Xms512m,7112,0,711.15,1.406,4,4,10
graalvm_8_19201,GraalVM 8,8,G1GC,G1GC,Quarkus,-Xmx512m -Xms512m,19657,0,1965.70,0.509,1,1,10
graalvm_8_19201,GraalVM 8,8,G1GC,G1GC,Quarkus,-Xmx512m -Xms512m,34292,0,3411.27,0.293,1,4,10
graalvm_8_19201,GraalVM 8,8,G1GC,G1GC,Quarkus,-Xmx512m -Xms512m,23062,0,2306.17,0.434,4,1,10
graalvm_8_19201,GraalVM 8,8,G1GC,G1GC,Quarkus,-Xmx512m -Xms512m,37975,0,3797.47,0.263,4,4,10
graalvm_8_19201,GraalVM 8,8,G1GC,G1GC,Helidon SE,-Xmx512m -Xms512m,28169,0,2816.88,0.355,1,1,10
graalvm_8_19201,GraalVM 8,8,G1GC,G1GC,Helidon SE,-Xmx512m -Xms512m,32068,0,3206.00,0.312,1,4,10
graalvm_8_19201,GraalVM 8,8,G1GC,G1GC,Helidon SE,-Xmx512m -Xms512m,28820,0,2882.00,0.347,4,1,10
graalvm_8_19201,GraalVM 8,8,G1GC,G1GC,Helidon SE,-Xmx512m -Xms512m,35478,0,3547.78,0.282,4,4,10
graalvm_8_19201,GraalVM 8,8,G1GC,G1GC,Spring Boot,-Xmx512m -Xms512m,18245,0,1824.47,0.548,1,1,10
graalvm_8_19201,GraalVM 8,8,G1GC,G1GC,Spring Boot,-Xmx512m -Xms512m,20791,0,2079.04,0.481,1,4,10
graalvm_8_19201,GraalVM 8,8,G1GC,G1GC,Spring Boot,-Xmx512m -Xms512m,18401,0,1840.10,0.543,4,1,10
graalvm_8_19201,GraalVM 8,8,G1GC,G1GC,Spring Boot,-Xmx512m -Xms512m,20185,0,2018.43,0.495,4,4,10
graalvm_8_19201,GraalVM 8,8,G1GC,G1GC,Micronaut,-Xmx512m -Xms512m,23403,0,2340.26,0.427,1,1,10
graalvm_8_19201,GraalVM 8,8,G1GC,G1GC,Micronaut,-Xmx512m -Xms512m,24050,0,2402.77,0.416,1,4,10
graalvm_8_19201,GraalVM 8,8,G1GC,G1GC,Micronaut,-Xmx512m -Xms512m,22377,0,2237.65,0.447,4,1,10
graalvm_8_19201,GraalVM 8,8,G1GC,G1GC,Micronaut,-Xmx512m -Xms512m,24721,0,2472.09,0.405,4,4,10
graalvm_8_19201,GraalVM 8,8,G1GC,G1GC,Open Liberty,-Xmx512m -Xms512m,18655,0,1865.44,0.536,1,1,10
