jvm_short,jvm_descr,jvm_vendor,jvm_major_version,gc_descr,gc_short,framework,memflag,compl_req,failed_req,req_per_sec,time_per_req_avg,cpus,concurrency,duration
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx128m -Xms128m,22615,0,1129.42,0.885,1,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx128m -Xms128m,25614,0,1278.10,0.782,4,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx128m -Xms128m,18961,0,947.26,1.056,4,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx128m -Xms128m,21831,0,1089.53,0.918,4,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx128m -Xms128m,24557,0,1222.55,0.818,8,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx128m -Xms128m,22470,0,1123.49,0.890,8,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx128m -Xms128m,146430,0,7308.98,0.137,8,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx128m -Xms128m,53385,0,2666.55,0.375,1,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx128m -Xms128m,64064,0,3201.72,0.312,1,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx128m -Xms128m,61128,0,3050.17,0.328,1,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx128m -Xms128m,53047,0,2651.64,0.377,4,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx128m -Xms128m,60144,0,3005.93,0.333,4,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx128m -Xms128m,62534,0,3126.48,0.320,4,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx128m -Xms128m,56438,0,2821.87,0.354,8,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx128m -Xms128m,59516,0,2975.74,0.336,8,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx128m -Xms128m,62432,0,3121.31,0.320,8,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,No framework,-Xmx128m -Xms128m,212066,0,10603.30,0.094,1,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,No framework,-Xmx128m -Xms128m,348318,0,17415.78,0.057,1,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,No framework,-Xmx128m -Xms128m,325693,0,16281.56,0.061,1,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,No framework,-Xmx128m -Xms128m,213241,0,10660.73,0.094,4,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,No framework,-Xmx128m -Xms128m,335273,0,16762.67,0.060,4,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,No framework,-Xmx128m -Xms128m,283994,0,14196.68,0.070,4,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,No framework,-Xmx128m -Xms128m,223013,0,11150.23,0.090,8,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,No framework,-Xmx128m -Xms128m,337111,0,16855.52,0.059,8,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,No framework,-Xmx128m -Xms128m,269696,0,13484.38,0.074,8,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Vert.x,-Xmx128m -Xms128m,179897,0,8990.57,0.111,1,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Vert.x,-Xmx128m -Xms128m,188933,0,9441.75,0.106,1,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Vert.x,-Xmx128m -Xms128m,198228,0,9907.94,0.101,1,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Vert.x,-Xmx128m -Xms128m,179699,0,8983.46,0.111,4,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Vert.x,-Xmx128m -Xms128m,231890,0,11590.03,0.086,4,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Vert.x,-Xmx128m -Xms128m,191625,0,9576.91,0.104,4,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Vert.x,-Xmx128m -Xms128m,142450,0,7119.63,0.140,8,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Vert.x,-Xmx128m -Xms128m,188807,0,9438.06,0.106,8,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Vert.x,-Xmx128m -Xms128m,256860,0,12837.92,0.078,8,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Akka,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Akka,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Akka,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Akka,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Akka,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Akka,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Akka,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Akka,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Akka,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Quarkus,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Quarkus,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Quarkus,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Quarkus,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Quarkus,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Quarkus,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Quarkus,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Quarkus,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Quarkus,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Helidon SE,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Helidon SE,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Helidon SE,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Helidon SE,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Helidon SE,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Helidon SE,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Helidon SE,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Helidon SE,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Helidon SE,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Micronaut,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Micronaut,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Micronaut,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Micronaut,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Micronaut,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Micronaut,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Micronaut,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Micronaut,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Micronaut,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Open Liberty,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Spring Boot WebFlux,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,No framework,-Xmx50m -Xms50m,181032,0,9051.58,0.110,1,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,No framework,-Xmx50m -Xms50m,240463,0,12023.15,0.083,1,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,No framework,-Xmx50m -Xms50m,240663,0,12033.15,0.083,1,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,No framework,-Xmx50m -Xms50m,170864,0,8543.19,0.117,4,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,No framework,-Xmx50m -Xms50m,243645,0,12182.23,0.082,4,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,No framework,-Xmx50m -Xms50m,233973,0,11698.65,0.085,4,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,No framework,-Xmx50m -Xms50m,181031,0,9051.54,0.110,8,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,No framework,-Xmx50m -Xms50m,241846,0,12092.26,0.083,8,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,No framework,-Xmx50m -Xms50m,235867,0,11793.33,0.085,8,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Vert.x,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Vert.x,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Vert.x,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,1,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Vert.x,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Vert.x,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Vert.x,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,4,8,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Vert.x,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,1,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Vert.x,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,4,20
oraclejdk_11_03,Oracle JDK 11,Oracle,11,Z Garbage Collector,ZGC,Vert.x,-Xmx50m -Xms50m,FAILED,FAILED,FAILED,FAILED,8,8,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Akka,-Xmx512m -Xms512m,31407,0,1570.32,0.637,1,1,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Akka,-Xmx512m -Xms512m,32090,0,1604.48,0.623,1,4,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Akka,-Xmx512m -Xms512m,32311,0,1615.54,0.619,1,8,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Akka,-Xmx512m -Xms512m,31971,0,1598.54,0.626,4,1,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Akka,-Xmx512m -Xms512m,32556,0,1627.79,0.614,4,4,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Akka,-Xmx512m -Xms512m,31654,0,1582.57,0.632,4,8,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Akka,-Xmx512m -Xms512m,29967,0,1498.35,0.667,8,1,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Akka,-Xmx512m -Xms512m,32705,0,1635.03,0.612,8,4,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Akka,-Xmx512m -Xms512m,31671,0,1583.55,0.631,8,8,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Quarkus,-Xmx512m -Xms512m,97206,0,4860.29,0.206,1,1,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Quarkus,-Xmx512m -Xms512m,86607,0,4324.23,0.231,1,4,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Quarkus,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,1,8,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Quarkus,-Xmx512m -Xms512m,103917,0,5195.85,0.192,4,1,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Quarkus,-Xmx512m -Xms512m,84074,0,4202.37,0.238,4,4,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Quarkus,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,4,8,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Quarkus,-Xmx512m -Xms512m,107814,0,5390.69,0.186,8,1,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Quarkus,-Xmx512m -Xms512m,81099,0,4048.52,0.247,8,4,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Quarkus,-Xmx512m -Xms512m,FAILED,FAILED,FAILED,FAILED,8,8,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Helidon SE,-Xmx512m -Xms512m,144297,0,7214.84,0.139,1,1,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Helidon SE,-Xmx512m -Xms512m,182206,0,9110.27,0.110,1,4,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Helidon SE,-Xmx512m -Xms512m,183898,0,9194.90,0.109,1,8,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Helidon SE,-Xmx512m -Xms512m,139001,0,6950.04,0.144,4,1,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Helidon SE,-Xmx512m -Xms512m,176158,0,8807.89,0.114,4,4,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Helidon SE,-Xmx512m -Xms512m,181659,0,9082.94,0.110,4,8,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Helidon SE,-Xmx512m -Xms512m,143462,0,7173.10,0.139,8,1,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Helidon SE,-Xmx512m -Xms512m,178315,0,8915.74,0.112,8,4,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Helidon SE,-Xmx512m -Xms512m,181349,0,9067.44,0.110,8,8,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Spring Boot,-Xmx512m -Xms512m,52631,0,2631.54,0.380,1,1,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Spring Boot,-Xmx512m -Xms512m,53755,0,2686.85,0.372,1,4,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Spring Boot,-Xmx512m -Xms512m,53698,0,2684.90,0.372,1,8,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Spring Boot,-Xmx512m -Xms512m,50338,0,2516.90,0.397,4,1,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Spring Boot,-Xmx512m -Xms512m,53407,0,2670.31,0.374,4,4,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Spring Boot,-Xmx512m -Xms512m,55131,0,2756.53,0.363,4,8,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Spring Boot,-Xmx512m -Xms512m,52485,0,2624.24,0.381,8,1,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Spring Boot,-Xmx512m -Xms512m,52721,0,2636.04,0.379,8,4,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Spring Boot,-Xmx512m -Xms512m,55295,0,2764.74,0.362,8,8,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Micronaut,-Xmx512m -Xms512m,82874,0,4143.69,0.241,1,1,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Micronaut,-Xmx512m -Xms512m,87081,0,4354.04,0.230,1,4,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Micronaut,-Xmx512m -Xms512m,103946,0,5197.30,0.192,1,8,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Micronaut,-Xmx512m -Xms512m,89587,0,4479.35,0.223,4,1,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Micronaut,-Xmx512m -Xms512m,95213,0,4760.65,0.210,4,4,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Micronaut,-Xmx512m -Xms512m,108909,0,5445.42,0.184,4,8,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Micronaut,-Xmx512m -Xms512m,81515,0,4075.75,0.245,8,1,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Micronaut,-Xmx512m -Xms512m,97677,0,4883.83,0.205,8,4,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Micronaut,-Xmx512m -Xms512m,103229,0,5160.53,0.194,8,8,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Open Liberty,-Xmx512m -Xms512m,60742,0,3037.10,0.329,1,1,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Open Liberty,-Xmx512m -Xms512m,61221,0,3061.02,0.327,1,4,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Open Liberty,-Xmx512m -Xms512m,71241,0,3562.03,0.281,1,8,20
oraclejdk_8_221,Oracle JDK 8,Oracle,8,G1GC,G1GC,Open Liberty,-Xmx512m -Xms512m,63330,0,3166.49,0.316,4,1,20
